id;original_id;voted_at;periodo;reunion;acta;titulo;tipo;presidente_id;presidente;afirmativos;negativos;abstenciones;resultado;documento_url;fuente_url
1423;407;"2011-06-01 21:05:32";129;6;6;"Comisión Bicameral del Bicentenario del Exodo Jujeño del año 1812-2012 en el ámbito del Honorable Congreso de la Nación.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";134;0;8;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/407
1422;408;"2011-06-01 21:06:26";129;6;7;"Desarrollo sustentable de las actividades turísticas de los pueblos rurales.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";139;1;3;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/408
1421;401;"2011-08-03 18:45:42";129;7;1;"Votación en General y Particular de Proyectos de Ley.";"Votación Nominal";853;"FADEL, Patricia Susana";189;0;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/401
1420;399;"2011-09-07 19:23:54";129;8;1;"Votación en General y Particular de Proyectos de Ley.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";214;0;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/399
1419;400;"2011-09-07 19:25:40";129;8;2;"Convención Interamericana para prevenir, sancionar y erradicar la violencia contra la mujer, aprobada por la Asamblea General de la Organización de los Estados Americanos, el día 09 de Junio de 1994. Otorgamiento de jerarquía constitucional. La Diputada RUCCI, Claudia Monica expresa su voto por la AFIRMATIVA a viva voz.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";212;0;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/400
1418;390;"2011-11-30 18:21:19";129;10;1;"Acuérdase autorización a la Señora Presidenta de la Nación para ausentarse del País durante el año 2012, cuando razones de gobierno así lo requieran.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";205;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/390
1417;391;"2011-11-30 18:46:34";129;10;2;"Votación en General y Particular de Proyectos de Ley.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";198;0;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/391
1416;392;"2011-11-30 18:56:57";129;10;3;"Inmueble propiedad de la firma Mojacar S.A., sito en la Ciudad Autónoma de Buenos Aires. Declaración de utilidad pública y sujeto a expropiación con destino a la Dirección Nacional del Registro Nacional de las Personas, dependiente del Ministerio del Interior.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";198;0;3;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/392
1415;393;"2011-11-30 22:38:18";129;10;4;"Derecho a la Identidad de Género.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";168;17;6;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/393
1414;394;"2011-11-30 23:22:16";129;10;5;"Derecho a la Identidad de Género.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";117;51;9;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/394
1413;395;"2011-11-30 23:53:26";129;10;6;"Derecho a la Identidad de Género.";"Votación Nominal";930;"AGUAD, Oscar Raúl";121;40;8;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/395
1412;396;"2011-12-01 00:06:20";129;10;7;"Autorizar al Poder Ejecutivo Nacional a transferir sin cargo a la Agrupación Mapuche Curruhuinca, el dominio en propiedad comunitaria de diversas parcelas de tierras nacionales.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";151;1;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/396
1411;397;"2011-12-01 00:35:54";129;10;8;"Ley 26.529 - derechos del paciente en su relación con los profesionales  e instituciones de la salud-. Incorporación de la muerte digna. Dictamen de Mayoría.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";142;6;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/397
1410;398;"2011-12-01 01:50:47";129;10;9;"Fertilización Asistida. Incorporar al programa médico obligatorio la infertilidad como enfermedad y su tratamiento.";"Votación Nominal";295;"FELLNER, Eduardo Alfredo";150;4;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/398
1409;479;"2011-12-14 23:41:16";129;12;1;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal correspondiente al año 2012 - Votacón en General.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";141;104;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/479
1408;481;"2011-12-14 23:48:43";129;12;2;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal correspondiente al año 2012 - Artículo 9.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";138;105;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/481
1407;426;"2011-12-14 23:57:57";129;12;3;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal correspondiente al año 2012. Dictamen de Mayoría. Artículo 16.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";139;97;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/426
1406;429;"2011-12-15 00:16:16";129;12;4;"Ley 26.204 de Emergencia Económica. Prórroga de la misma hasta el 31 de Diciembre de 2013.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";139;100;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/429
1405;431;"2011-12-15 00:19:23";129;12;5;"Impuesto sobre los créditos y débitos en cuentas bancarias y otras operatorias. Prórroga hasta el 31 de Diciembre de 2013.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";178;58;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/431
1404;432;"2011-12-15 00:26:33";129;12;6;"Ley 20.628 de Impuesto a las Ganancias, modificación al Artículo 23 de la misma.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";168;46;23;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/432
1403;435;"2011-12-15 00:35:41";129;12;7;"Ley 20.628 de Impuesto a las Ganancias, modificación del Artículo 23 de la misma.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";138;97;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/435
1402;436;"2011-12-15 00:37:15";129;12;8;"Ley 25.561 de Exportación de Hidrocarburos.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";182;45;5;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/436
1401;439;"2011-12-15 22:24:25";129;13;9;"Papel de pasta celulosa para diario. Declaración de interés público. Marco regulatorio y control Parlamentario";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";135;92;12;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/439
1400;440;"2011-12-16 01:54:23";129;13;10;"Modificación del Código Penal sobre prevención, investigación y sanción de actividades delictivas con finalidad terrorista.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";134;90;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/440
1399;443;"2011-12-16 02:14:52";129;13;11;"Modificación del Código Penal, incorporando como delitos junto al lavado de dinero, aquellas conductas que afecten el orden económico y financiero.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";167;59;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/443
1398;444;"2011-12-16 04:01:31";129;13;12;"Régimen penal tributario, ley 24.769 y modificatorias: Sanciones a la evasión del pago de tributos al Fisco Nacional y modificación al Código Penal de la Nación.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";217;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/444
1397;447;"2011-12-16 06:06:19";129;13;13;"Nuevo Régimen de Trabajo Agrario.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";174;4;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/447
1396;448;"2011-12-16 08:45:56";129;13;14;"Protección al Dominio Nacional sobre la propiedad, posesión o tenencia de las tierras rurales.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";153;26;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/448
1553;387;"2012-03-15 00:42:21";130;1;1;"Sobre modificación de la Ley 24.144 (Carta Orgánica del Banco Central de la República Argentina) y de la Ley 23.928 (Ley de Convertibilidad).";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";142;84;10;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/387
1552;385;"2012-03-21 23:30:23";130;2;1;"Proyecto de Ley en Revisión por el que se sustituye el Artículo 132 del Código Penal sobre ejercicio de la acción penal pública en los delitos contra la integridad sexual.";"Votación Nominal";1179;"CICILIANI, Alicia Mabel";203;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/385
1551;381;"2012-03-28 23:31:19";130;4;1;"Transferencia a la Ciudad Autónoma de Buenos Aires de los servicios de transporte subterráneos y premetro, dispuesta en el marco de las Leyes 23.696 y 24.588 y sus modificatorias, y de los Decretos 2608/93, 1527/94 y 393/99, que fuera aceptada por el Gobierno de la citada Ciudad mediante la Ley 373 y ratificada a través del Acta Acuerdo celebrada el 03 de Enero de 2012 entre el Estado Nacional y la Ciudad Autónoma de Buenos Aires.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";162;54;18;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/381
1550;382;"2012-03-28 23:37:49";130;4;2;"Transferencia a la Ciudad Autónoma de Buenos Aires de los servicios de transporte subterráneos y premetro, dispuesta en el marco de las Leyes 23.696 y 24.588 y sus modificatorias, y de los Decretos 2608/93, 1527/94 y 393/99, que fuera aceptada por el Gobierno de la citada Ciudad mediante la Ley 373 y ratificada a través del Acta Acuerdo celebrada el 03 de Enero de 2012 entre el Estado Nacional y la Ciudad Autónoma de Buenos Aires.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";131;81;14;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/382
1549;383;"2012-03-28 23:43:36";130;4;3;"Transferencia a la Ciudad Autónoma de Buenos Aires de los servicios de transporte subterráneos y premetro, dispuesta en el marco de las Leyes 23.696 y 24.588 y sus modificatorias, y de los Decretos 2608/93, 1527/94 y 393/99, que fuera aceptada por el Gobierno de la citada Ciudad mediante la Ley 373 y ratificada a través del Acta Acuerdo celebrada el 03 de Enero de 2012 entre el Estado Nacional y la Ciudad Autónoma de Buenos Aires.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";132;80;13;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/383
1548;384;"2012-03-28 23:49:46";130;4;4;"Aumento del aporte de la República Argentina al capital autorizado del Banco Interamericano de Desarrollo - BID";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";211;3;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/384
1547;368;"2012-04-18 21:42:33";130;5;1;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";138;100;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/368
1546;369;"2012-04-18 21:44:59";130;5;2;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";135;88;8;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/369
1545;370;"2012-04-18 21:47:54";130;5;3;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";136;85;8;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/370
1544;371;"2012-04-18 21:50:42";130;5;4;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";139;85;9;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/371
1543;372;"2012-04-18 21:51:32";130;5;5;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";139;88;7;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/372
1542;373;"2012-04-18 21:52:18";130;5;6;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";137;93;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/373
1541;374;"2012-04-18 21:57:10";130;5;7;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";135;89;9;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/374
1540;375;"2012-04-18 22:01:22";130;5;8;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";136;86;9;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/375
1539;376;"2012-04-18 22:13:45";130;5;9;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";133;92;6;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/376
1538;377;"2012-04-18 22:15:29";130;5;10;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";129;88;13;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/377
1537;378;"2012-04-18 22:16:21";130;5;11;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";135;91;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/378
1536;379;"2012-04-18 22:20:02";130;5;12;"Ley 19.945, Código Electoral Nacional. Modificación sobre la emisión del voto.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";136;87;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/379
1535;380;"2012-04-19 00:12:41";130;5;13;"Código Penal. Modificación del Artículo 80 sobre Homicidio Agravado.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";206;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/380
1534;365;"2012-05-04 00:29:46";130;7;1;"Se declara de utilidad pública y sujeto a expropiación el 51% del patrimonio de la empresa Yacimientos Petrolíferos Fiscales Sociedad Anónima - YPF S.A.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";208;32;5;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/365
1533;366;"2012-05-04 01:30:00";130;7;2;"Se declara de utilidad pública y sujeto a expropiación el 51% del patrimonio de la empresa Yacimientos Petrolíferos Fiscales Sociedad Anónima - YPF S.A.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";150;40;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/366
1532;367;"2012-05-04 01:46:07";130;7;3;"Se declara de utilidad pública y sujeto a expropiación el 51% del patrimonio de la empresa Yacimientos Petrolíferos Fiscales Sociedad Anónima - YPF S.A.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";138;28;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/367
1531;361;"2012-05-23 17:50:42";130;8;1;"Moción de Orden solicitada por el Dip. AGUAD, Oscar Raúl.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";57;102;0;NEGATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/361
1530;362;"2012-05-23 17:56:27";130;8;2;"Moción de orden solicitada por el Dip. NEGRI, Mario Raúl.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";58;100;1;NEGATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/362
1529;363;"2012-05-23 17:59:32";130;8;3;"Votación en General y Particular de los siguientes Proyectos de Ley";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";172;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/363
1528;364;"2012-05-23 18:40:29";130;8;4;"Sistema Nacional de Ciencia, Tecnología e Innovación. Creación de repositorios digitales institucionales de acceso abierto, propios o compartidos.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";160;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/364
1527;353;"2012-06-27 19:07:13";130;11;1;"Reproducción Médicamente Asistida. Garantizar el acceso integral a los tratamientos médico asistenciales. Dictamen de Mayoría. Las Diputadas PERIE, Julia; SEGARRA, Adela y BRAWER, Mara expresan su voto por la AFIRMATIVA a viva voz.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";169;0;7;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/353
1526;354;"2012-06-27 19:42:35";130;11;2;"Votación en General y Particular de Proyectos de Ley.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";144;1;22;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/354
1525;355;"2012-06-27 20:18:09";130;11;3;"Régimen de Contrato de Trabajo. Modificación sobre el contenido del recibo de pago.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";149;2;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/355
1524;356;"2012-06-27 20:19:26";130;11;4;"Régimen de Contrato de Trabajo. Modificación sobre deducción de las indemnizaciones percibidas.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";139;9;6;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/356
1523;357;"2012-06-27 20:20:28";130;11;5;"Régimen de Contrato de Trabajo. Modificación sobre prohibición y libertad de expresión.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";145;8;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/357
1522;358;"2012-06-27 20:21:21";130;11;6;"Régimen de Contrato de Trabajo. Modificación sobre suspensiones disciplinarias anteriores.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";135;14;6;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/358
1521;359;"2012-06-27 20:22:33";130;11;7;"Régimen de Contrato de Trabajo. Modificación sobre sistema de control personal de los trabajadores.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";141;7;8;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/359
1520;360;"2012-06-27 20:31:02";130;11;8;"Ley 26.492 de regulación de la cadena de frío de los medicamentos. Modificación sobre testigo de temperatura y sanciones.";"Votación Nominal";1156;"ABDALA DE MATARAZZO, Norma Amanda";140;0;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/360
1519;343;"2012-08-08 17:46:21";130;14;1;"Ley de depósitos judiciales de los tribunales nacionales y federales.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";128;4;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/343
1518;344;"2012-08-08 17:53:36";130;14;2;"Libre acceso de personas con discapacidad a lugares públicos y privados de acceso público y a los servicios de transporte público acompañadas con perros guías.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";132;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/344
1517;345;"2012-08-08 18:05:33";130;14;3;"Aprobación del acuerdo con la República Oriental del Uruguay para el intercambio de de información tributaria y método para evitar la doble imposición,celebrado en la Ciudad de Colonia, Uruguay, el 23 de Abril de 2012";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";130;0;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/345
1516;346;"2012-08-08 18:07:39";130;14;4;"Feriado nacional por única vez el dia 24 de Septiembre de 2012 en conmemoración del Bicentenario de la Batalla de Tucumán.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";127;1;3;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/346
1515;347;"2012-08-08 18:09:47";130;14;5;"Otorgar una pensión a los integrantes de la primera expedición terrestre a la Antártida Argentina, que alcanzó el Polo Sur en Diciembre de 1965 - Ley 26.008 -. modificación del artículo 1, sobre alcance del beneficio a los integrantes de la primera dotación anual -1969/1970 - de la Base Marambio en la Antártida Argentina. Derogación de la Ley 26.460.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";127;0;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/347
1514;348;"2012-08-08 18:11:27";130;14;6;"Votación en General y Particular de Proyectos de Ley.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";131;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/348
1513;349;"2012-08-08 18:12:24";130;14;7;"Ley de cooperadoras escolares.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";128;1;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/349
1512;350;"2012-08-08 18:13:51";130;14;8;"Régimen de contrato de trabajo. Modificación de su Artículo 65 sobre facultad de dirección del empleador.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";131;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/350
1511;476;"2012-08-08 18:14:55";130;14;9;"Declaración de validez del Decreto 874 de fecha 06 de Junio de 2012 - Votación en General y Particular.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";129;0;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/476
1510;477;"2012-08-08 18:15:40";130;14;10;"Expediente 06-JGM-12 - Orden del Día 612. De Resolución. Declaración de validez del Decreto 902 de fecha 12 de Junio de 2012. Dictamen de Mayoría. - Votación en General y Particular.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";126;0;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/477
1509;339;"2012-08-23 00:02:43";130;15;1;"Proyecto de Ley en revisión por el cual se declara de utilidad pública y sujeta a expropiación la Compañía de Valores Sudamericana S.A.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";145;78;4;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/339
1508;340;"2012-08-23 00:07:56";130;15;2;"Proyecto de Ley en revisión por el cual se declara de utilidad pública y sujeta a expropiación la Compañía de Valores Sudamericana S.A.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";133;82;9;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/340
1507;341;"2012-08-23 00:22:54";130;15;3;"Autorización de entrada de tropas extranjeras al territorio nacional y la salida fuera de él de fuerzas nacionales para participar en los ejercicios militares combinados Río V y Tanque 12.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";209;2;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/341
1506;342;"2012-08-23 01:16:43";130;15;4;"Mensaje 682 del 10 de Agosto de 2012 comunicando el decreto de necesidad y urgencia 1338 por el cual se dispone la intervención transitoria de la Compañía de Valores Sudamericana S.A. por un plazo de sesenta días.- Orden del Día 689 - Votación.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";132;56;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/342
1505;475;"2012-10-10 16:28:08";130;16;1;"Solicitud de Licencia del Sr. Diputado SABBATELLA, Martín";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";133;96;2;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/475
1504;334;"2012-10-11 04:38:45";130;16;2;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal correspondiente al año 2013 - Votación en General y Particular.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";142;87;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/334
1503;335;"2012-10-11 04:51:21";130;16;3;"Cuenta de Inversión presentada por el Poder Ejecutivo correspondiente a los ejercicios 2007 y 2008. - Votación en General.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";133;48;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/335
1502;336;"2012-10-11 05:04:13";130;16;4;"Juzgado Federal de Primera Instancia con asiento en la ciudad de Pehuajó, provincia de Buenos Aires.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";131;40;3;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/336
1501;337;"2012-10-11 05:08:03";130;16;5;"Acuerdos de cooperación de Energía Nuclear.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";170;4;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/337
1500;338;"2012-10-11 05:16:23";130;16;6;"Entrada de tropas extranjeras al territorio nacional y la salida fuera de él de fuerzas nacionales para que participen del programa de ejercitaciones combinadas, desde el 01 de Septiembre de 2012 hasta el 31 de Agosto de 2013.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";146;13;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/338
1499;328;"2012-10-24 23:12:43";130;17;1;"Régimen de ordenamiento de la reparación de los daños derivados de los accidentes de trabajo y enfermedades profesionales";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";140;83;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/328
1498;329;"2012-10-25 00:13:48";130;17;2;"Día nacional de lucha contra la trata de personas al 03 de Abril de cada año.";"Votación Nominal";1156;"ABDALA DE MATARAZZO, Norma Amanda";186;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/329
1497;330;"2012-10-25 00:16:02";130;17;3;"Localidad de Las Parejas, provincia de Santa Fé. Declaración de la misma como Capital Nacional de la Pequeña y Mediana Empresa Agroindustrial.  El Diputado ROSSI, Agustín Oscar expresa su voto por la AFIRMATIVA a viva voz.";"Votación Nominal";1156;"ABDALA DE MATARAZZO, Norma Amanda";160;0;3;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/330
1496;331;"2012-10-25 00:19:16";130;17;4;"Juzgado Federal de Primera Instancia Nro. 03, con asiento en la Ciudad de San Miguel de Tucumán, provincia de Tucumán. Creación.";"Votación Nominal";1156;"ABDALA DE MATARAZZO, Norma Amanda";166;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/331
1495;332;"2012-10-25 00:32:30";130;17;5;"Día Nacional de la Memoria en el Deporte, el 08 de Enero de cada año, en conmemoración del atleta Miguel Sánchez, desaparecido en el año 1978.";"Votación Nominal";1156;"ABDALA DE MATARAZZO, Norma Amanda";166;0;0;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/332
1494;325;"2012-11-01 02:30:39";130;18;1;"Código Electoral Nacional. Modificación habilitando el sufragio a partir de los 16 años de edad.";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";130;2;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/325
1493;326;"2012-11-01 02:34:05";130;18;2;"Código Electoral Nacional. Modificación habilitando el sufragio a partir de los 16 años de edad";"Votación Nominal";1270;"DOMINGUEZ, Julián Andrés";130;2;1;AFIRMATIVO;NULL;https://votaciones.hcdn.gob.ar/votacion/326
